incident_date,latitude,longitude,sex,age,marital_status,transport_mode,education_level,witness,crime_type,seguridad.modalidad,special_crime_type,weapon,neighborhood,neighborhood_code,district_code,location,reporting_station,item,item_category,color
26/06/2019 7:00,62.525.017,-7.557.575.004,Female,42,Divorced,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Corazón de Jesús,#1008,10,Bus de servicio público,Candelaria,Cell phone,Technology,Blue
27/06/2019 17:00,627.539.237,-7.559.079.662,Female,34,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Facultad de Minas U. Nal,Inst_5,7,Metro Plus,Castilla,Cell phone,Technology,Black
27/06/2019 8:10,627.386.008,-7.559.255.974,Male,34,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Facultad de Minas U. Nal,Inst_5,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Black
27/06/2019 14:00,624.742.586,-7.556.973.523,Female,55,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
27/06/2019 13:30,619.847.952,-7.558.506.641,Female,43,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Guayabal,#1510,15,Estación del Metro plus,Belén,Cell phone,Technology,Black
27/06/2019 14:00,624.742.586,-7.556.973.523,Female,55,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Equipos varios,Maquinaria y equipo,Unknown
27/06/2019 6:15,622.984.489,-7.557.475.092,Female,50,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colombia,#1401,14,Estación del Metro plus,Poblado,Cell phone,Technology,Amarillo
27/06/2019 6:00,622.487.487,-7.557.722.683,Male,45,Married,Autobus,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Santa Fé,#1504,15,Estación del Metro,Belén,Cell phone,Technology,Café
27/06/2019 19:30,625.607.128,-7.558.759.864,Male,37,Single,Metro,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,U.D. Atanasio Girardot,Inst_14,11,Escenario deportivo,Laureles,Cell phone,Technology,Unknown
27/06/2019 6:00,624.740.449,-7.556.970.986,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Unknown
27/06/2019 6:30,624.760.848,-7.556.998.588,Male,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
27/06/2019 22:00,626.379.648,-7.556.355.149,Male,38,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Hospital San Vicente de Paúl,Inst_12,10,Estación del Metro,Candelaria,Cédula,Documentos,Unknown
28/06/2019 14:00,624.982.428,-755.681.327,Male,50,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
28/06/2019 7:00,62.557.848,-7.556.349.946,Female,20,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Prado,#1001,10,Bus de servicio público,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
28/06/2019 6:15,625.637.478,-7.561.191.699,Male,31,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Lucía,#1206,12,Public road,Laureles,Soat,Documentos,Unknown
28/06/2019 7:00,62.557.848,-7.556.349.946,Female,20,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Prado,#1001,10,Bus de servicio público,Candelaria,Cell phone,Technology,Black
28/06/2019 17:00,629.759.298,-755.665.516,Female,44,Married,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Belalcázar,#0508,5,Bus de servicio público,Castilla,Cash,"Money, jewelry, and valuables",Unknown
28/06/2019 14:30,626.000.216,-755.750.377,Female,40,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Universidad Nacional,Inst_8,7,Bus de servicio público,Castilla,Cash,"Money, jewelry, and valuables",Unknown
28/06/2019 6:00,622.974.775,-7.557.411.617,Female,39,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colombia,#1401,14,Bus de servicio público,Poblado,Cell phone,Technology,Café
28/06/2019 6:15,625.637.478,-7.561.191.699,Male,31,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Lucía,#1206,12,Public road,Laureles,Revisión técnico mecánica,Documentos,Unknown
28/06/2019 6:15,625.637.478,-7.561.191.699,Male,31,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Lucía,#1206,12,Public road,Laureles,Licencia,Documentos,Unknown
28/06/2019 14:30,626.000.216,-755.750.377,Female,40,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Universidad Nacional,Inst_8,7,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Black
28/06/2019 18:00,62.470.395,-7.556.645.895,Male,33,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Arma cortopunzante,La Candelaria,#1019,10,Public road,Candelaria,Cell phone,Technology,Unknown
28/06/2019 17:00,629.759.298,-755.665.516,Female,44,Married,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Belalcázar,#0508,5,Bus de servicio público,Castilla,Accesorios prendas de vestir,Prendas de vestir y accesorios,Black
28/06/2019 17:00,629.759.298,-755.665.516,Female,44,Married,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Belalcázar,#0508,5,Bus de servicio público,Castilla,Billetera,Prendas de vestir y accesorios,Café
28/06/2019 8:30,625.662.414,-7.557.329.228,Female,31,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Benito,#1006,10,Vehículo particular,Candelaria,Cell phone,Technology,Black
28/06/2019 17:00,628.982.483,-7.556.566.546,Male,30,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Tricentenario,#0510,5,Estación del Metro,Castilla,Cell phone,Technology,Black
28/06/2019 5:00,623.029.364,-7.557.551.078,Male,29,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Barrio Colombia,#1401,14,Estación del Metro,Poblado,Cell phone,Technology,Unknown
28/06/2019 6:15,625.637.478,-7.561.191.699,Male,31,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Santa Lucía,#1206,12,Public road,Laureles,Licencia,Documentos,Unknown
28/06/2019 20:30,625.553.393,-7.556.401.921,Female,28,Single,Taxi,Unknown,Unknown,Personal robbery,Raponazo,Unknown,None,Villa Nueva,#1018,10,Public road,Candelaria,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
29/06/2019 3:30,62.644.947,-7.555.549.881,Male,23,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manrique Central No.1,#0409,4,Bus de servicio público,Aranjuez,Cell phone,Technology,Black
29/06/2019 3:30,62.644.947,-7.555.549.881,Male,23,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Manrique Central No.1,#0409,4,Bus de servicio público,Aranjuez,Accesorios prendas de vestir,Prendas de vestir y accesorios,Unknown
29/06/2019 1:00,627.640.242,-7.556.424.904,Female,38,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Moravia,#0405,4,Vehículo particular,Aranjuez,Cell phone,Technology,Blue
30/06/2019 8:30,621.284.832,-7.558.690.816,Male,36,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Parque Juan Pablo II,Inst_19,15,Bus de servicio público,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
30/06/2019 8:30,621.284.832,-7.558.690.816,Male,36,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Parque Juan Pablo II,Inst_19,15,Bus de servicio público,Belén,Cash,"Money, jewelry, and valuables",Unknown
30/06/2019 8:30,621.284.832,-7.558.690.816,Male,36,Single,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Parque Juan Pablo II,Inst_19,15,Bus de servicio público,Belén,Cédula,Documentos,Unknown
30/06/2019 21:00,627.833.238,-7.557.287.484,Male,44,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Cementerio Universal,Inst_3,5,Paradero de bus,Castilla,Cell phone,Technology,Black
30/06/2019 0:30,625.245.474,-7.556.829.092,Male,28,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Candelaria,#1019,10,Panadería,Candelaria,Cell phone,Technology,Blue
01/07/2019 1:00,625.238.278,-7.556.770.418,Female,25,Single,Taxi,Unknown,Unknown,Personal robbery,Engaño,Unknown,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cédula,Documentos,Unknown
01/07/2019 1:00,625.238.278,-7.556.770.418,Female,25,Single,Taxi,Unknown,Unknown,Personal robbery,Engaño,Unknown,None,La Candelaria,#1019,10,Bus de servicio público,Candelaria,Cell phone,Technology,Blue
01/07/2019 6:00,623.152.223,-7.556.857.067,Female,45,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,San Diego,#1020,10,Metro Plus,Candelaria,Cédula,Documentos,Unknown
01/07/2019 19:30,630.586.767,-7.555.575.976,Female,36,Single,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,La Frontera,#0204,2,Public road,Santa Cruz,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Carne,Alimento,Unknown
02/07/2019 16:06,62.429.338,-7.556.687.067,Male,85,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Las Palmas,#1014,10,Public road,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
02/07/2019 3:00,621.395.575,-7.557.657.642,Male,19,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,None,None,Manila,#1419,14,Estación del Metro,Poblado,Cell phone,Technology,Black
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Licencia,Documentos,Unknown
02/07/2019 16:06,62.429.338,-7.556.687.067,Male,85,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Arma cortopunzante,Las Palmas,#1014,10,Public road,Candelaria,Billetera,Prendas de vestir y accesorios,Unknown
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Cash,"Money, jewelry, and valuables",Unknown
02/07/2019 3:30,624.640.577,-7.556.531.699,Male,30,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Candelaria,#1019,10,Casino,Candelaria,Cell phone,Technology,Gris
02/07/2019 10:12,627.901.114,-7.557.098.611,Male,30,Single,Autobus,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Terminal de Transporte,Inst_4,5,Terminal de transporte,Castilla,Prendas ponal,"Accesorios militares, policía o vigilancia privada",Unknown
02/07/2019 8:30,62.104.805,-7.556.552.122,Female,25,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,El Poblado,#1418,14,Estación del Metro,Poblado,Cédula,Documentos,Unknown
02/07/2019 6:30,623.840.705,-755.732.542,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Perpetuo Socorro,#1012,10,"Hotel, motel y hostal",Candelaria,Cell phone,Technology,Blue
02/07/2019 2:00,62.839.103,-7.557.188.141,Male,58,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Firearm,Francisco Antonio Zea,#0513,5,Public road,Castilla,Cash,"Money, jewelry, and valuables",Unknown
02/07/2019 6:00,627.300.544,-7.558.480.531,Female,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,La Pilarica,#0706,7,Paradero de bus,Castilla,Accesorios celular,Technology,Unknown
02/07/2019 2:00,62.839.103,-7.557.188.141,Male,58,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Against taxi driver,Firearm,Francisco Antonio Zea,#0513,5,Public road,Castilla,Cédula,Documentos,Unknown
02/07/2019 19:30,620.080.082,-7.558.059.694,Male,29,Common-law union,Taxi,Unknown,Unknown,Personal robbery,Descuido,Unknown,None,Guayabal,#1510,15,Conjunto residencial,Belén,Cell phone,Technology,Black
02/07/2019 9:00,624.572.001,-7.560.209.996,Female,23,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Lorena,#1111,11,Bus de servicio público,Laureles,Cell phone,Technology,Oro
02/07/2019 7:00,619.852.536,-7.557.407.239,Female,45,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Aguacatala,#1422,14,Public road,Poblado,Cell phone,Technology,Blue
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Cash,"Money, jewelry, and valuables",Unknown
03/07/2019 13:00,621.707.763,-7.554.749.954,Male,67,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Las Palmas S.E.,#9001,90,Vehículo particular,Buenos Aires,Cell phone,Technology,White
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Sin dato documentos,Documentos,Unknown
03/07/2019 16:00,623.215.192,-7.559.687.317,Female,45,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Metro Plus,Belén,Carne,Alimento,Unknown
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Cédula,Documentos,Unknown
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Unknown,Unknown,Unknown
03/07/2019 10:30,619.924.466,-7.558.895.755,Male,22,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Guayabal,#1510,15,Metro Plus,Belén,Cell phone,Technology,Plata
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/07/2019 16:00,623.215.192,-7.559.687.317,Female,45,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Metro Plus,Belén,Cash,"Money, jewelry, and valuables",Unknown
03/07/2019 3:20,627.073.063,-7.557.719.271,Female,25,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,None,Progreso,#0519,5,Metro Plus,Castilla,Cell phone,Technology,Black
03/07/2019 6:30,624.738.316,-7.556.970.986,Female,38,Married,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La Candelaria,#1019,10,Estación del Metro,Candelaria,Cell phone,Technology,Black
03/07/2019 14:30,62.465.619,-7.556.669.503,Female,40,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Cell phone theft,Arma cortopunzante,Barrio Colón,#1013,10,Public road,Candelaria,Cell phone,Technology,Rosado
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Carne,Alimento,Unknown
03/07/2019 16:00,623.215.192,-7.559.687.317,Female,45,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Belén,#1603,16,Metro Plus,Belén,Cédula,Documentos,Unknown
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
03/07/2019 16:30,623.209.015,-7.558.333.096,Female,45,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Fátima,#1601,16,Metro Plus,Belén,Carne,Alimento,Unknown
03/07/2019 7:30,627.829.054,-7.556.964.229,Female,44,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Cell phone theft,None,Terminal de Transporte,Inst_4,5,Estación del Metro,Castilla,Cell phone,Technology,Black
03/07/2019 8:30,625.616.885,-7.556.686.733,Male,49,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Estación Villa,#1005,10,Public road,Candelaria,Cell phone,Technology,Black
03/07/2019 6:20,625.070.552,-7.560.338.522,Female,33,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,La América,#1204,12,Metro Plus,Laureles,Cell phone,Technology,White
03/07/2019 4:15,622.809.472,-7.556.880.641,Female,25,Single,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,San Diego,#1020,10,Bus de servicio público,Candelaria,Cell phone,Technology,Blue
03/07/2019 7:00,62.658,-7.556.614.337,Female,22,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Sevilla,#0407,4,Metro Plus,Aranjuez,Cell phone,Technology,Blue
03/07/2019 14:30,621.947.198,-7.556.959.487,Male,26,Single,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Villa Carlota,#1403,14,Bus de servicio público,Poblado,Cell phone,Technology,Unknown
04/07/2019 5:45,62.530.205,-7.556.247.294,Female,35,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Villa Nueva,#1018,10,Bus de servicio público,Candelaria,Billetera,Prendas de vestir y accesorios,Unknown
04/07/2019 11:00,626.454.305,-7.559.752.083,Female,28,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calasanz,#1202,12,Public road,Laureles,Cash,"Money, jewelry, and valuables",Unknown
04/07/2019 9:30,627.349.705,-7.559.312.363,Male,41,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Firearm,Facultad de Minas U. Nal,Inst_5,7,Public road,Castilla,Cell phone,Technology,Black
04/07/2019 5:45,62.530.205,-7.556.247.294,Female,35,Married,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Villa Nueva,#1018,10,Bus de servicio público,Candelaria,Cash,"Money, jewelry, and valuables",Unknown
04/07/2019 10:00,62.250.608,-7.558.387.721,Female,28,Single,Autobus,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,Trinidad,#1503,15,Bus de servicio público,Belén,Cell phone,Technology,Plata
04/07/2019 9:30,627.349.705,-7.559.312.363,Male,41,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,None,Firearm,Facultad de Minas U. Nal,Inst_5,7,Public road,Castilla,Tablet,Technology,Black
04/07/2019 11:00,626.454.305,-7.559.752.083,Female,28,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calasanz,#1202,12,Public road,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
04/07/2019 1:00,625.350.096,-7.558.778.804,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Naranjal,#1103,11,Estación del Metro,Laureles,Licencia,Documentos,Unknown
04/07/2019 1:00,625.350.096,-7.558.778.804,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Naranjal,#1103,11,Estación del Metro,Laureles,Carne,Alimento,Unknown
04/07/2019 11:00,626.454.305,-7.559.752.083,Female,28,Common-law union,Autobus,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Calasanz,#1202,12,Public road,Laureles,Cédula,Documentos,Unknown
04/07/2019 5:00,619.479.849,-7.557.639.805,Male,43,Married,Taxi,Unknown,Unknown,Personal robbery,Atraco,Unknown,Firearm,La Aguacatala,#1422,14,Bus de servicio público,Poblado,Cell phone,Technology,Unknown
04/07/2019 1:00,625.350.096,-7.558.778.804,Male,27,Single,Metro,Unknown,Unknown,Personal robbery,Cosquilleo,Unknown,None,Naranjal,#1103,11,Estación del Metro,Laureles,Tarjeta bancaria,"Money, jewelry, and valuables",Unknown
